Year,League,Removed-Players,RP-Ranking,Original-Players,Original-Rankings,New-Players,New-Rankings
2012,NL,"('Braun', 'Phillips')","(2, 13)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Braun', 'Chapman')","(2, 12)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Braun', 'Holliday')","(2, 11)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Braun', 'Bruce')","(2, 10)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Braun', 'Ramirez')","(2, 9)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Braun', 'Kimbrel')","(2, 8)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Dickey')","(1, 14)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Phillips')","(1, 13)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Chapman')","(1, 12)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Holliday')","(1, 11)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Bruce')","(1, 10)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Ramirez')","(1, 9)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Chapman', 'Phillips')","(12, 13)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Bruce', 'Chapman')","(10, 12)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Phillips', 'Dickey')","(13, 14)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2014,NL,"('Kershaw', 'Stanton')","(1, 2)","('McCutchen', 'Lucroy', 'Rendon', 'Posey', 'Gonzalez')","(3, 4, 5, 6, 7)","('McCutchen', 'Lucroy', 'Rendon', 'Posey', 'Harrison')","(3, 4, 5, 6, 9)"
2015,AL,"('Trout', 'Altuve')","(2, 10)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Beltre')","(3, 4, 5, 6, 7)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Bautista')","(3, 4, 5, 6, 8)"
2015,AL,"('Altuve', 'Cabrera')","(10, 11)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Beltre')","(3, 4, 5, 6, 7)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Bautista')","(3, 4, 5, 6, 8)"
2015,AL,"('Altuve', 'Encarnacion')","(10, 12)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Beltre')","(3, 4, 5, 6, 7)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Bautista')","(3, 4, 5, 6, 8)"
2015,AL,"('Altuve', 'Fielder')","(10, 13)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Beltre')","(3, 4, 5, 6, 7)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Bautista')","(3, 4, 5, 6, 8)"
2023,NL,"('AcunaJr', 'Betts')","(1, 2)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('AcunaJr', 'Bellinger')","(1, 10)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('AcunaJr', 'Harper')","(1, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Betts', 'Bellinger')","(2, 10)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Betts', 'Harper')","(2, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Lindor', 'Bellinger')","(9, 10)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Lindor', 'Harper')","(9, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Contreras')","(10, 11)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Harper')","(10, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Snell')","(10, 13)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Kim')","(10, 14)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Contreras', 'Harper')","(11, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Snell')","(12, 13)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2015,AL,"('Donaldson', 'Altuve')","(1, 10)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Beltre')","(3, 4, 5, 6, 7)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Bautista')","(3, 4, 5, 6, 8)"
2014,AL,"('Hernandez', 'Jones')","(12, 14)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2013,AL,"('Kipnis', 'Scherzer')","(11, 12)","('DavisC', 'Donaldson', 'Cano', 'Longoria', 'Beltre')","(3, 4, 5, 6, 7)","('DavisC', 'Donaldson', 'Cano', 'Longoria', 'Pedroia')","(3, 4, 5, 6, 8)"
2014,AL,"('Kluber', 'Jones')","(11, 14)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2013,AL,"('Scherzer', 'Jones')","(12, 13)","('DavisC', 'Donaldson', 'Cano', 'Longoria', 'Beltre')","(3, 4, 5, 6, 7)","('DavisC', 'Donaldson', 'Cano', 'Longoria', 'Pedroia')","(3, 4, 5, 6, 8)"
2013,AL,"('Scherzer', 'Encarnacion')","(12, 14)","('DavisC', 'Donaldson', 'Cano', 'Longoria', 'Beltre')","(3, 4, 5, 6, 7)","('DavisC', 'Donaldson', 'Cano', 'Longoria', 'Pedroia')","(3, 4, 5, 6, 8)"
2014,AL,"('Trout', 'Martinez')","(1, 2)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Trout', 'Cabrera')","(1, 9)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2015,AL,"('Cabrera', 'Fielder')","(11, 13)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Beltre')","(3, 4, 5, 6, 7)","('Cain', 'Machado', 'Keuchel', 'Cruz', 'Bautista')","(3, 4, 5, 6, 8)"
2014,AL,"('Trout', 'Gordon')","(1, 10)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Trout', 'Kluber')","(1, 11)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Trout', 'Hernandez')","(1, 12)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Trout', 'Altuve')","(1, 13)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Trout', 'Jones')","(1, 14)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Martinez', 'Jones')","(2, 14)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Cabrera', 'Kluber')","(9, 11)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Cabrera', 'Jones')","(9, 14)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Gordon', 'Kluber')","(10, 11)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Gordon', 'Hernandez')","(10, 12)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Gordon', 'Jones')","(10, 14)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2014,AL,"('Kluber', 'Hernandez')","(11, 12)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Donaldson')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Kim')","(12, 14)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
